bmrb_id,query_orf_subid,pdb_id,subject_orf_subid,match_size,number_gaps,number_identities,query_orf_match_start
1025,insulin_B_chain,5aiy,F,30,0,30,1
1025,insulin_B_chain,5aiy,D,30,0,30,1
1025,insulin_B_chain,5aiy,B,30,0,30,1
1025,insulin_B_chain,4aiy,L,30,0,30,1
1025,insulin_B_chain,4aiy,J,30,0,30,1
1025,insulin_B_chain,4aiy,H,30,0,30,1
1025,insulin_B_chain,4aiy,F,30,0,30,1
1025,insulin_B_chain,4aiy,D,30,0,30,1
1025,insulin_B_chain,4aiy,B,30,0,30,1
1025,insulin_B_chain,3aiy,L,30,0,30,1
1025,insulin_B_chain,3aiy,J,30,0,30,1
1025,insulin_B_chain,3aiy,H,30,0,30,1
1025,insulin_B_chain,3aiy,F,30,0,30,1
1025,insulin_B_chain,3aiy,D,30,0,30,1
1025,insulin_B_chain,3aiy,B,30,0,30,1
1025,insulin_B_chain,2hiu,B,30,0,30,1
1025,insulin_B_chain,2aiy,L,30,0,30,1
1025,insulin_B_chain,2aiy,J,30,0,30,1
1025,insulin_B_chain,2aiy,H,30,0,30,1
1025,insulin_B_chain,2aiy,F,30,0,30,1
1025,insulin_B_chain,2aiy,D,30,0,30,1
1025,insulin_B_chain,2aiy,B,30,0,30,1
1025,insulin_B_chain,1xgl,B,30,0,30,1
1025,insulin_B_chain,1sf1,B,30,0,30,1
1025,insulin_B_chain,1efe,A,30,0,30,1
1025,insulin_B_chain,1aiy,L,30,0,30,1
1025,insulin_B_chain,1aiy,J,30,0,30,1
1025,insulin_B_chain,1aiy,H,30,0,30,1
1025,insulin_B_chain,1aiy,F,30,0,30,1
1025,insulin_B_chain,1aiy,D,30,0,30,1
1025,insulin_B_chain,1aiy,B,30,0,30,1
1025,insulin_B_chain,1ai0,L,30,0,30,1
1025,insulin_B_chain,1ai0,J,30,0,30,1
1025,insulin_B_chain,1ai0,H,30,0,30,1
1025,insulin_B_chain,1ai0,F,30,0,30,1
1025,insulin_B_chain,1ai0,D,30,0,30,1
1025,insulin_B_chain,1ai0,B,30,0,30,1
1025,insulin_B_chain,1mhi,B,30,0,29,1
1025,insulin_B_chain,1hls,B,30,0,29,1
1025,insulin_B_chain,1hiq,B,30,0,29,1
1025,insulin_B_chain,1hit,B,30,0,29,1
1025,insulin_B_chain,1jco,B,30,0,28,1
1025,insulin_B_chain,1mhj,B,30,1,29,1
1025,insulin_B_chain,1sju,,29,0,27,1
1025,insulin_B_chain,1sjt,B,29,0,27,1
1025,insulin_B_chain,1vkt,B,30,0,27,1
1025,insulin_B_chain,1lnp,B,30,0,27,1
1025,insulin_B_chain,1lkq,B,30,0,27,1
1025,insulin_B_chain,1kmf,B,30,0,27,1
1025,insulin_B_chain,1k3m,B,30,0,27,1
1025,insulin_B_chain,1a7f,B,29,0,27,1
1025,insulin_B_chain,1ho0,A,29,0,27,1
1025,insulin_B_chain,1t1q,B,30,0,26,1
1025,insulin_B_chain,1t1p,B,30,0,26,1
1025,insulin_B_chain,1t1k,B,30,0,26,1
1025,insulin_B_chain,1his,B,25,0,25,1
1025,insulin_B_chain,1bzv,B,25,0,25,1
1025,insulin_B_chain,1ioh,B,28,0,25,2
1025,insulin_B_chain,1iog,B,28,0,25,2
1025,insulin_B_chain,1hui,B,28,0,25,2
1025,insulin_B_chain,3lri,A,32,2,17,1
1025,insulin_B_chain,3gf1,,25,0,14,6
1025,insulin_B_chain,2gf1,,25,0,14,6
1025,insulin_B_chain,1pmx,A,25,0,14,6
1025,insulin_B_chain,1bqt,,25,0,14,6
1025,insulin_B_chain,1b9g,A,21,0,13,6
1025,insulin_B_chain,1igl,,25,0,12,3
1027,myoglobin,1myf,,153,0,153,1
1028,myoglobin,1myf,,152,0,133,2
1029,myoglobin,1myf,,153,0,153,1
1030,myoglobin,1myf,,152,0,133,2
1031,myoglobin,1myf,,152,0,133,2
1032,myoglobin,1myf,,152,0,133,2
1033,myoglobin,1myf,,152,0,133,2
1037,antennepedia,1hom,,68,0,68,1
1037,antennepedia,2hoa,,68,0,67,1
1037,antennepedia,1ahd,P,68,0,67,1
1037,antennepedia,1san,,61,0,60,8
1037,antennepedia,1ftz,,65,0,51,3
1037,antennepedia,1wqi,A,63,0,28,3
1037,antennepedia,2cra,A,63,0,28,3
1037,antennepedia,1vnd,,67,0,28,2
1037,antennepedia,1nk3,P,67,0,28,2
1037,antennepedia,1nk2,P,67,0,28,2
1037,antennepedia,1ztr,A,57,0,27,3
1037,antennepedia,1qry,A,67,0,27,2
1037,antennepedia,1ftt,,64,0,26,1
1037,antennepedia,1yz8,P,61,0,25,2
1037,antennepedia,2cue,A,64,0,24,3
1037,antennepedia,1hdp,,60,0,20,2
1037,antennepedia,1o4x,A,60,0,20,2
1037,antennepedia,1lfu,P,62,3,18,1
1037,antennepedia,1f43,A,55,0,15,4
1037,antennepedia,1pog,,60,1,21,1
1037,antennepedia,1bw5,,59,7,20,10
1037,antennepedia,1du6,A,51,4,15,13
1037,antennepedia,1uhs,A,63,1,19,5
1037,antennepedia,1ocp,,60,0,18,2
1039,basic_pancreatic_trypsin_inhibitor,1pit,,58,0,58,1
1039,basic_pancreatic_trypsin_inhibitor,1oa6,5,58,0,58,1
1039,basic_pancreatic_trypsin_inhibitor,1oa5,5,58,0,58,1
1039,basic_pancreatic_trypsin_inhibitor,1jv9,A,58,0,57,1
1039,basic_pancreatic_trypsin_inhibitor,1jv8,A,58,0,57,1
1039,basic_pancreatic_trypsin_inhibitor,1ld5,A,58,0,55,1
1039,basic_pancreatic_trypsin_inhibitor,1uua,A,56,0,56,3
1039,basic_pancreatic_trypsin_inhibitor,1uub,A,56,0,53,3
1039,basic_pancreatic_trypsin_inhibitor,1ld6,A,58,0,48,1
1039,basic_pancreatic_trypsin_inhibitor,1jc6,A,55,0,27,1
1039,basic_pancreatic_trypsin_inhibitor,1adz,,55,0,24,1
1039,basic_pancreatic_trypsin_inhibitor,1irh,A,54,0,23,2
1039,basic_pancreatic_trypsin_inhibitor,1dtk,,54,0,24,4
1039,basic_pancreatic_trypsin_inhibitor,1shp,,51,0,19,5
1039,basic_pancreatic_trypsin_inhibitor,1k09,A,24,0,21,15
1039,basic_pancreatic_trypsin_inhibitor,1k09,B,24,0,21,15
1039,basic_pancreatic_trypsin_inhibitor,1den,,51,0,19,5
1039,basic_pancreatic_trypsin_inhibitor,1dem,,51,0,19,5
1039,basic_pancreatic_trypsin_inhibitor,1kun,,53,0,18,3
1039,basic_pancreatic_trypsin_inhibitor,1bf0,,56,0,17,2
1039,basic_pancreatic_trypsin_inhibitor,2ca7,A,55,0,20,1
1039,basic_pancreatic_trypsin_inhibitor,1yl2,A,55,0,20,1
1046,endothelin-3,1v6r,A,21,0,15,1
1046,endothelin-3,1srb,,21,0,12,1
1046,endothelin-3,6cmh,A,21,0,13,1
1049,neurotoxin_I_(Sh1),2sh1,,48,0,48,1
1049,neurotoxin_I_(Sh1),1shi,,48,0,48,1
1049,neurotoxin_I_(Sh1),1sh1,,48,0,48,1
1049,neurotoxin_I_(Sh1),1ahl,,47,2,17,2
1049,neurotoxin_I_(Sh1),1atx,,46,1,17,1
1049,neurotoxin_I_(Sh1),1apf,,46,2,16,3
1058,cytochrome_c,2giw,,103,0,101,2
1058,cytochrome_c,2frc,,103,0,101,2
1058,cytochrome_c,1ocd,,103,0,101,2
1058,cytochrome_c,1m60,A,103,0,101,2
1058,cytochrome_c,1lc2,A,103,0,101,2
1058,cytochrome_c,1lc1,A,103,0,101,2
1058,cytochrome_c,1i5t,A,103,0,101,2
1058,cytochrome_c,1giw,,103,0,101,2
1058,cytochrome_c,1fi9,A,103,0,101,2
1058,cytochrome_c,1fi7,A,103,0,101,2
1058,cytochrome_c,1akk,,103,0,101,2
1058,cytochrome_c,1j3s,A,103,0,89,2
1058,cytochrome_c,1nmi,A,99,0,62,4
1058,cytochrome_c,1fhb,,99,0,60,4
1058,cytochrome_c,1yic,,99,0,60,4
1058,cytochrome_c,1yfc,,99,0,60,4
1058,cytochrome_c,1lms,A,99,0,60,4
1058,cytochrome_c,1i6e,A,98,3,41,2
1058,cytochrome_c,1i6d,A,98,3,41,2
1058,cytochrome_c,1c7m,A,98,3,41,2
1058,cytochrome_c,1c2n,,110,13,35,2
1061,interleukin_1-beta,7i1b,,153,0,153,1
1061,interleukin_1-beta,6i1b,,153,0,153,1
1061,interleukin_1-beta,1iob,,153,0,153,1
1061,interleukin_1-beta,1irp,,91,6,31,50
1061,interleukin_1-beta,1bld,,32,0,9,92
1061,interleukin_1-beta,1bla,,32,0,9,92
1062,interleukin_1-beta,7i1b,,152,0,152,1
1062,interleukin_1-beta,6i1b,,152,0,152,1
1062,interleukin_1-beta,1iob,,152,0,152,1
1062,interleukin_1-beta,1irp,,91,6,31,49
1062,interleukin_1-beta,1bld,,32,0,9,91
1062,interleukin_1-beta,1bla,,32,0,9,91
1065,thymosin_beta-4,1hj0,A,39,0,32,1
1066,lac_repressor_headpiece,1cjg,B,60,0,60,1
1066,lac_repressor_headpiece,1cjg,A,60,0,60,1
1066,lac_repressor_headpiece,1osl,B,60,0,59,1
1066,lac_repressor_headpiece,1osl,A,60,0,59,1
1066,lac_repressor_headpiece,1l1m,B,60,0,59,1
1066,lac_repressor_headpiece,1l1m,A,60,0,59,1
1066,lac_repressor_headpiece,2bjc,B,60,0,57,1
1066,lac_repressor_headpiece,2bjc,A,60,0,57,1
1066,lac_repressor_headpiece,1lqc,,56,0,56,1
1066,lac_repressor_headpiece,1lcd,A,51,0,51,1
1066,lac_repressor_headpiece,1lcc,A,51,0,51,1
1066,lac_repressor_headpiece,1prv,,52,0,25,5
1066,lac_repressor_headpiece,1pru,,52,0,25,5
1066,lac_repressor_headpiece,1uxd,,54,3,26,6
1066,lac_repressor_headpiece,1uxc,,54,3,26,6
1071,coagulation_factor_X,1whf,,42,1,41,1
1071,coagulation_factor_X,1whe,,42,1,41,1
1071,coagulation_factor_X,1ccf,,42,1,41,1
1071,coagulation_factor_X,1apo,,42,1,41,1
1071,coagulation_factor_X,1ixa,,37,1,25,2
1071,coagulation_factor_X,1ffm,A,37,1,20,2
1071,coagulation_factor_X,1ff7,A,37,1,20,2
1071,coagulation_factor_X,1f7m,A,37,1,20,2
1071,coagulation_factor_X,1f7e,A,37,1,20,2
1071,coagulation_factor_X,1bf9,,37,1,20,2
1071,coagulation_factor_X,1toz,A,40,1,16,2
1071,coagulation_factor_X,1toz,A,35,1,14,4
1071,coagulation_factor_X,1toz,A,40,3,14,1
1071,coagulation_factor_X,1fsb,,34,1,16,6
1071,coagulation_factor_X,1tpg,,39,3,17,6
1071,coagulation_factor_X,1emo,,33,3,19,2
1071,coagulation_factor_X,1emn,,33,3,19,2
1071,coagulation_factor_X,1gk5,A,30,3,13,11
1071,coagulation_factor_X,3egf,,30,3,12,11
1071,coagulation_factor_X,1epj,,30,3,12,11
1071,coagulation_factor_X,1epi,,30,3,12,11
1071,coagulation_factor_X,1eph,,30,3,12,11
1071,coagulation_factor_X,1epg,,30,3,12,11
1071,coagulation_factor_X,1egf,,30,3,12,11
1071,coagulation_factor_X,1a3p,,30,3,12,11
1071,coagulation_factor_X,1z6c,A,43,6,17,1
1071,coagulation_factor_X,1p9j,A,31,3,10,11
1071,coagulation_factor_X,1lmj,A,42,7,17,2
1071,coagulation_factor_X,1hrf,,32,6,12,11
1071,coagulation_factor_X,1hre,,32,6,12,11
1071,coagulation_factor_X,1haf,,32,6,12,11
1071,coagulation_factor_X,1hae,,32,6,12,11
1072,ribonuclease_A,2aas,,124,0,124,1
1072,ribonuclease_A,1qwq,A,124,0,100,1
1072,ribonuclease_A,1gio,,116,6,44,8
1072,ribonuclease_A,1awz,,117,6,40,8
1093,lysozyme,1gxx,A,129,0,129,1
1093,lysozyme,1gxv,2,129,0,129,1
1093,lysozyme,1e8l,A,129,0,129,1
1099,myoglobin,1myf,,95,4,30,2
1100,myoglobin,1myf,,95,4,30,2
1104,lysozyme,1gxx,A,129,0,128,1
1104,lysozyme,1gxv,2,129,0,128,1
1104,lysozyme,1e8l,A,129,0,128,1
1105,lysozyme,1gxx,A,129,0,128,1
1105,lysozyme,1gxv,2,129,0,128,1
1105,lysozyme,1e8l,A,129,0,128,1
1107,cytochrome_c,2giw,,103,0,101,2
1107,cytochrome_c,2frc,,103,0,101,2
1107,cytochrome_c,1ocd,,103,0,101,2
1107,cytochrome_c,1m60,A,103,0,101,2
1107,cytochrome_c,1lc2,A,103,0,101,2
1107,cytochrome_c,1lc1,A,103,0,101,2
1107,cytochrome_c,1i5t,A,103,0,101,2
1107,cytochrome_c,1giw,,103,0,101,2
1107,cytochrome_c,1fi9,A,103,0,101,2
1107,cytochrome_c,1fi7,A,103,0,101,2
1107,cytochrome_c,1akk,,103,0,101,2
1107,cytochrome_c,1j3s,A,103,0,89,2
1107,cytochrome_c,1nmi,A,99,0,62,4
1107,cytochrome_c,1fhb,,99,0,60,4
1107,cytochrome_c,1yic,,99,0,60,4
1107,cytochrome_c,1yfc,,99,0,60,4
1107,cytochrome_c,1lms,A,99,0,60,4
1107,cytochrome_c,1i6e,A,98,3,41,2
1107,cytochrome_c,1i6d,A,98,3,41,2
1107,cytochrome_c,1c7m,A,98,3,41,2
1107,cytochrome_c,1c2n,,110,13,35,2
1108,cytochrome_c,2giw,,103,0,101,2
1108,cytochrome_c,2frc,,103,0,101,2
1108,cytochrome_c,1ocd,,103,0,101,2
1108,cytochrome_c,1m60,A,103,0,101,2
1108,cytochrome_c,1lc2,A,103,0,101,2
1108,cytochrome_c,1lc1,A,103,0,101,2
1108,cytochrome_c,1i5t,A,103,0,101,2
1108,cytochrome_c,1giw,,103,0,101,2
1108,cytochrome_c,1fi9,A,103,0,101,2
1108,cytochrome_c,1fi7,A,103,0,101,2
1108,cytochrome_c,1akk,,103,0,101,2
1108,cytochrome_c,1j3s,A,103,0,89,2
1108,cytochrome_c,1nmi,A,99,0,62,4
1108,cytochrome_c,1fhb,,99,0,60,4
1108,cytochrome_c,1yic,,99,0,60,4
1108,cytochrome_c,1yfc,,99,0,60,4
1108,cytochrome_c,1lms,A,99,0,60,4
1108,cytochrome_c,1i6e,A,98,3,41,2
1108,cytochrome_c,1i6d,A,98,3,41,2
1108,cytochrome_c,1c7m,A,98,3,41,2
1108,cytochrome_c,1c2n,,110,13,35,2
1109,cytochrome_c,2giw,,103,0,101,2
1109,cytochrome_c,2frc,,103,0,101,2
1109,cytochrome_c,1ocd,,103,0,101,2
1109,cytochrome_c,1m60,A,103,0,101,2
1109,cytochrome_c,1lc2,A,103,0,101,2
1109,cytochrome_c,1lc1,A,103,0,101,2
1109,cytochrome_c,1i5t,A,103,0,101,2
1109,cytochrome_c,1giw,,103,0,101,2
1109,cytochrome_c,1fi9,A,103,0,101,2
1109,cytochrome_c,1fi7,A,103,0,101,2
1109,cytochrome_c,1akk,,103,0,101,2
1109,cytochrome_c,1j3s,A,103,0,89,2
1109,cytochrome_c,1nmi,A,99,0,62,4
1109,cytochrome_c,1fhb,,99,0,60,4
1109,cytochrome_c,1yic,,99,0,60,4
1109,cytochrome_c,1yfc,,99,0,60,4
1109,cytochrome_c,1lms,A,99,0,60,4
1109,cytochrome_c,1i6e,A,98,3,41,2
1109,cytochrome_c,1i6d,A,98,3,41,2
1109,cytochrome_c,1c7m,A,98,3,41,2
1109,cytochrome_c,1c2n,,110,13,35,2
1110,cytochrome_c,2giw,,103,0,101,2
1110,cytochrome_c,2frc,,103,0,101,2
1110,cytochrome_c,1ocd,,103,0,101,2
1110,cytochrome_c,1m60,A,103,0,101,2
1110,cytochrome_c,1lc2,A,103,0,101,2
1110,cytochrome_c,1lc1,A,103,0,101,2
1110,cytochrome_c,1i5t,A,103,0,101,2
1110,cytochrome_c,1giw,,103,0,101,2
1110,cytochrome_c,1fi9,A,103,0,101,2
1110,cytochrome_c,1fi7,A,103,0,101,2
1110,cytochrome_c,1akk,,103,0,101,2
1110,cytochrome_c,1j3s,A,103,0,89,2
1110,cytochrome_c,1nmi,A,99,0,62,4
1110,cytochrome_c,1fhb,,99,0,60,4
1110,cytochrome_c,1yic,,99,0,60,4
1110,cytochrome_c,1yfc,,99,0,60,4
1110,cytochrome_c,1lms,A,99,0,60,4
1110,cytochrome_c,1i6e,A,98,3,41,2
1110,cytochrome_c,1i6d,A,98,3,41,2
1110,cytochrome_c,1c7m,A,98,3,41,2
1110,cytochrome_c,1c2n,,110,13,35,2
1111,cytochrome_c,2giw,,103,0,101,2
1111,cytochrome_c,2frc,,103,0,101,2
1111,cytochrome_c,1ocd,,103,0,101,2
1111,cytochrome_c,1m60,A,103,0,101,2
1111,cytochrome_c,1lc2,A,103,0,101,2
1111,cytochrome_c,1lc1,A,103,0,101,2
1111,cytochrome_c,1i5t,A,103,0,101,2
1111,cytochrome_c,1giw,,103,0,101,2
1111,cytochrome_c,1fi9,A,103,0,101,2
1111,cytochrome_c,1fi7,A,103,0,101,2
1111,cytochrome_c,1akk,,103,0,101,2
1111,cytochrome_c,1j3s,A,103,0,89,2
1111,cytochrome_c,1nmi,A,99,0,62,4
1111,cytochrome_c,1fhb,,99,0,60,4
1111,cytochrome_c,1yic,,99,0,60,4
1111,cytochrome_c,1yfc,,99,0,60,4
1111,cytochrome_c,1lms,A,99,0,60,4
1111,cytochrome_c,1i6e,A,98,3,41,2
1111,cytochrome_c,1i6d,A,98,3,41,2
1111,cytochrome_c,1c7m,A,98,3,41,2
1111,cytochrome_c,1c2n,,110,13,35,2
1112,cytochrome_c,2giw,,103,0,101,2
1112,cytochrome_c,2frc,,103,0,101,2
1112,cytochrome_c,1ocd,,103,0,101,2
1112,cytochrome_c,1m60,A,103,0,101,2
1112,cytochrome_c,1lc2,A,103,0,101,2
1112,cytochrome_c,1lc1,A,103,0,101,2
1112,cytochrome_c,1i5t,A,103,0,101,2
1112,cytochrome_c,1giw,,103,0,101,2
1112,cytochrome_c,1fi9,A,103,0,101,2
1112,cytochrome_c,1fi7,A,103,0,101,2
1112,cytochrome_c,1akk,,103,0,101,2
1112,cytochrome_c,1j3s,A,103,0,89,2
1112,cytochrome_c,1nmi,A,99,0,62,4
1112,cytochrome_c,1fhb,,99,0,60,4
1112,cytochrome_c,1yic,,99,0,60,4
1112,cytochrome_c,1yfc,,99,0,60,4
1112,cytochrome_c,1lms,A,99,0,60,4
1112,cytochrome_c,1i6e,A,98,3,41,2
1112,cytochrome_c,1i6d,A,98,3,41,2
1112,cytochrome_c,1c7m,A,98,3,41,2
1112,cytochrome_c,1c2n,,110,13,35,2
1113,cytochrome_c,2giw,,103,0,101,2
1113,cytochrome_c,2frc,,103,0,101,2
1113,cytochrome_c,1ocd,,103,0,101,2
1113,cytochrome_c,1m60,A,103,0,101,2
1113,cytochrome_c,1lc2,A,103,0,101,2
1113,cytochrome_c,1lc1,A,103,0,101,2
1113,cytochrome_c,1i5t,A,103,0,101,2
1113,cytochrome_c,1giw,,103,0,101,2
1113,cytochrome_c,1fi9,A,103,0,101,2
1113,cytochrome_c,1fi7,A,103,0,101,2
1113,cytochrome_c,1akk,,103,0,101,2
1113,cytochrome_c,1j3s,A,103,0,89,2
1113,cytochrome_c,1nmi,A,99,0,62,4
1113,cytochrome_c,1fhb,,99,0,60,4
1113,cytochrome_c,1yic,,99,0,60,4
1113,cytochrome_c,1yfc,,99,0,60,4
1113,cytochrome_c,1lms,A,99,0,60,4
1113,cytochrome_c,1i6e,A,98,3,41,2
1113,cytochrome_c,1i6d,A,98,3,41,2
1113,cytochrome_c,1c7m,A,98,3,41,2
1113,cytochrome_c,1c2n,,110,13,35,2
1114,cytochrome_c,2giw,,103,0,101,2
1114,cytochrome_c,2frc,,103,0,101,2
1114,cytochrome_c,1ocd,,103,0,101,2
1114,cytochrome_c,1m60,A,103,0,101,2
1114,cytochrome_c,1lc2,A,103,0,101,2
1114,cytochrome_c,1lc1,A,103,0,101,2
1114,cytochrome_c,1i5t,A,103,0,101,2
1114,cytochrome_c,1giw,,103,0,101,2
1114,cytochrome_c,1fi9,A,103,0,101,2
1114,cytochrome_c,1fi7,A,103,0,101,2
1114,cytochrome_c,1akk,,103,0,101,2
1114,cytochrome_c,1j3s,A,103,0,89,2
1114,cytochrome_c,1nmi,A,99,0,62,4
1114,cytochrome_c,1fhb,,99,0,60,4
1114,cytochrome_c,1yic,,99,0,60,4
1114,cytochrome_c,1yfc,,99,0,60,4
1114,cytochrome_c,1lms,A,99,0,60,4
1114,cytochrome_c,1i6e,A,98,3,41,2
1114,cytochrome_c,1i6d,A,98,3,41,2
1114,cytochrome_c,1c7m,A,98,3,41,2
1114,cytochrome_c,1c2n,,110,13,35,2
1115,cytochrome_c,1yic,,106,0,82,4
1115,cytochrome_c,1yfc,,106,0,82,4
1115,cytochrome_c,1nmi,A,106,0,80,4
1115,cytochrome_c,1lms,A,106,0,79,4
1115,cytochrome_c,1fhb,,106,0,79,4
1115,cytochrome_c,2giw,,102,0,57,7
1115,cytochrome_c,2frc,,102,0,57,7
1115,cytochrome_c,1ocd,,102,0,57,7
1115,cytochrome_c,1m60,A,102,0,57,7
1115,cytochrome_c,1lc2,A,102,0,57,7
1115,cytochrome_c,1lc1,A,102,0,57,7
1115,cytochrome_c,1i5t,A,102,0,57,7
1115,cytochrome_c,1giw,,102,0,57,7
1115,cytochrome_c,1fi9,A,102,0,57,7
1115,cytochrome_c,1fi7,A,102,0,57,7
1115,cytochrome_c,1akk,,102,0,57,7
1115,cytochrome_c,1j3s,A,102,0,57,7
1115,cytochrome_c,1i6e,A,75,0,29,30
1115,cytochrome_c,1i6d,A,75,0,29,30
1115,cytochrome_c,1c7m,A,75,0,29,30
1115,cytochrome_c,1c2n,,124,19,35,2
1116,cytochrome_c,2giw,,103,0,101,2
1116,cytochrome_c,2frc,,103,0,101,2
1116,cytochrome_c,1ocd,,103,0,101,2
1116,cytochrome_c,1m60,A,103,0,101,2
1116,cytochrome_c,1lc2,A,103,0,101,2
1116,cytochrome_c,1lc1,A,103,0,101,2
1116,cytochrome_c,1i5t,A,103,0,101,2
1116,cytochrome_c,1giw,,103,0,101,2
1116,cytochrome_c,1fi9,A,103,0,101,2
1116,cytochrome_c,1fi7,A,103,0,101,2
1116,cytochrome_c,1akk,,103,0,101,2
1116,cytochrome_c,1j3s,A,103,0,89,2
1116,cytochrome_c,1nmi,A,99,0,62,4
1116,cytochrome_c,1fhb,,99,0,60,4
1116,cytochrome_c,1yic,,99,0,60,4
1116,cytochrome_c,1yfc,,99,0,60,4
1116,cytochrome_c,1lms,A,99,0,60,4
1116,cytochrome_c,1i6e,A,98,3,41,2
1116,cytochrome_c,1i6d,A,98,3,41,2
1116,cytochrome_c,1c7m,A,98,3,41,2
1116,cytochrome_c,1c2n,,110,13,35,2
1117,cytochrome_c,1yic,,106,0,82,4
1117,cytochrome_c,1yfc,,106,0,82,4
1117,cytochrome_c,1nmi,A,106,0,80,4
1117,cytochrome_c,1lms,A,106,0,79,4
1117,cytochrome_c,1fhb,,106,0,79,4
1117,cytochrome_c,2giw,,102,0,57,7
1117,cytochrome_c,2frc,,102,0,57,7
1117,cytochrome_c,1ocd,,102,0,57,7
1117,cytochrome_c,1m60,A,102,0,57,7
1117,cytochrome_c,1lc2,A,102,0,57,7
1117,cytochrome_c,1lc1,A,102,0,57,7
1117,cytochrome_c,1i5t,A,102,0,57,7
1117,cytochrome_c,1giw,,102,0,57,7
1117,cytochrome_c,1fi9,A,102,0,57,7
1117,cytochrome_c,1fi7,A,102,0,57,7
1117,cytochrome_c,1akk,,102,0,57,7
1117,cytochrome_c,1j3s,A,102,0,57,7
1117,cytochrome_c,1i6e,A,75,0,29,30
1117,cytochrome_c,1i6d,A,75,0,29,30
1117,cytochrome_c,1c7m,A,75,0,29,30
1117,cytochrome_c,1c2n,,124,19,35,2
1120,IgG_Fc_region-binding_protein,1bdd,,60,0,60,1
1120,IgG_Fc_region-binding_protein,1bdc,,60,0,60,1
1120,IgG_Fc_region-binding_protein,1ss1,A,60,0,59,1
1120,IgG_Fc_region-binding_protein,2spz,A,57,0,56,3
1120,IgG_Fc_region-binding_protein,1q2n,A,57,0,56,3
1120,IgG_Fc_region-binding_protein,1h0t,A,57,0,56,3
1120,IgG_Fc_region-binding_protein,1zxg,A,52,0,43,9
1120,IgG_Fc_region-binding_protein,1edl,,53,0,40,7
1120,IgG_Fc_region-binding_protein,1edk,,53,0,40,7
1120,IgG_Fc_region-binding_protein,1edj,,53,0,40,7
1120,IgG_Fc_region-binding_protein,1edi,,53,0,40,7
1120,IgG_Fc_region-binding_protein,1h0t,B,57,0,43,3
1120,IgG_Fc_region-binding_protein,1zdb,,33,0,22,6
1120,IgG_Fc_region-binding_protein,1zda,,33,0,22,6
1120,IgG_Fc_region-binding_protein,1zdd,,33,0,21,6
1120,IgG_Fc_region-binding_protein,1zdc,,33,0,21,6
1120,IgG_Fc_region-binding_protein,1zxh,A,47,0,23,11
1127,desulfatohirudin,5hir,,65,0,65,1
1127,desulfatohirudin,2hir,,65,0,65,1
1127,desulfatohirudin,6hir,,65,0,64,1
1127,desulfatohirudin,4hir,,65,0,64,1
1127,desulfatohirudin,1hic,,51,0,51,1
1127,desulfatohirudin,1m8c,A,44,0,14,2
1127,desulfatohirudin,1m8b,A,44,0,14,2
1128,desulfatohirudin,5hir,,65,0,65,1
1128,desulfatohirudin,2hir,,65,0,65,1
1128,desulfatohirudin,6hir,,65,0,64,1
1128,desulfatohirudin,4hir,,65,0,64,1
1128,desulfatohirudin,1hic,,51,0,51,1
1128,desulfatohirudin,1m8c,A,44,0,14,2
1128,desulfatohirudin,1m8b,A,44,0,14,2
1129,desulfatohirudin,5hir,,65,0,65,1
1129,desulfatohirudin,2hir,,65,0,65,1
1129,desulfatohirudin,6hir,,65,0,64,1
1129,desulfatohirudin,4hir,,65,0,64,1
1129,desulfatohirudin,1hic,,51,0,51,1
1129,desulfatohirudin,1m8c,A,44,0,14,2
1129,desulfatohirudin,1m8b,A,44,0,14,2
1136,IgG_Fc_region-binding_protein,1bdd,,60,0,60,1
1136,IgG_Fc_region-binding_protein,1bdc,,60,0,60,1
1136,IgG_Fc_region-binding_protein,1ss1,A,60,0,59,1
1136,IgG_Fc_region-binding_protein,2spz,A,57,0,56,3
1136,IgG_Fc_region-binding_protein,1q2n,A,57,0,56,3
1136,IgG_Fc_region-binding_protein,1h0t,A,57,0,56,3
1136,IgG_Fc_region-binding_protein,1zxg,A,52,0,43,9
1136,IgG_Fc_region-binding_protein,1edl,,53,0,40,7
1136,IgG_Fc_region-binding_protein,1edk,,53,0,40,7
1136,IgG_Fc_region-binding_protein,1edj,,53,0,40,7
1136,IgG_Fc_region-binding_protein,1edi,,53,0,40,7
1136,IgG_Fc_region-binding_protein,1h0t,B,57,0,43,3
1136,IgG_Fc_region-binding_protein,1zdb,,33,0,22,6
1136,IgG_Fc_region-binding_protein,1zda,,33,0,22,6
1136,IgG_Fc_region-binding_protein,1zdd,,33,0,21,6
1136,IgG_Fc_region-binding_protein,1zdc,,33,0,21,6
1136,IgG_Fc_region-binding_protein,1zxh,A,47,0,23,11
1151,anthopleurin-A,1ahl,,35,0,35,1
1151,anthopleurin-A,1apf,,35,0,31,1
1151,anthopleurin-A,1atx,,35,3,20,1
1151,anthopleurin-A,2sh1,,32,2,11,4
1151,anthopleurin-A,1shi,,32,2,11,4
1151,anthopleurin-A,1sh1,,32,2,11,4
1154,metallothionein-2,1mhu,,31,0,31,30
1154,metallothionein-2,1mhu,,31,3,13,4
1154,metallothionein-2,1mrb,,31,0,30,30
1154,metallothionein-2,1mrb,,31,3,13,4
1154,metallothionein-2,1dfs,A,31,0,27,30
1154,metallothionein-2,1mrt,,31,0,29,30
1154,metallothionein-2,1mrt,,31,3,13,4
